iter	RMSE
1666	12.13442004
1667	12.13201159
1668	12.12981628
1669	12.12524338
1670	12.12281735
1671	12.11979454
1672	12.1112378
1673	12.09461093
1674	12.09366617
1675	12.09060366
1676	12.08626233
1677	12.07745773
1678	12.07675046
1679	12.07110827
1680	12.0675013
1681	12.0649965
1682	12.06303377
1683	12.04817559
1684	12.04776004
1685	12.0335755
1686	12.02242752
1687	12.02172132
1688	12.02029726
1689	12.01736612
1690	12.01497285
1691	12.01343635
1692	12.01199603
1693	12.01108053
1694	12.005474
1695	11.99789784
1696	11.99334198
1697	11.98796965
1698	11.98077606
1699	11.97234465
1700	11.96613401
1701	11.96542772
1702	11.96068472
1703	11.95859232
1704	11.94442742
1705	11.943073
1706	11.9423388
1707	11.9304427
1708	11.92654206
1709	11.92579417
1710	11.922544
1711	11.91537074
1712	11.91123229
1713	11.90780001
1714	11.90611468
1715	11.90323619
1716	11.90195964
1717	11.90076944
1718	11.89926605
1719	11.89757401
1720	11.89593501
1721	11.88553702
1722	11.8726613
1723	11.86915095
1724	11.86798322
1725	11.8660613
1726	11.8620398
1727	11.85981568
1728	11.85510764
1729	11.85445123
1730	11.84474954
1731	11.83855836
1732	11.83428913
1733	11.83333073
1734	11.82553996
1735	11.82260662
1736	11.81394097
1737	11.8122501
1738	11.81133106
1739	11.80952902
1740	11.80048544
1741	11.78462358
1742	11.78189831
1743	11.78046875
1744	11.77648683
1745	11.76362331
1746	11.76208153
1747	11.76083731
1748	11.74911548
1749	11.74650756
1750	11.74083712
1751	11.72881134
1752	11.72474228
1753	11.71223704
1754	11.71154368
1755	11.71065995
1756	11.70900904
1757	11.70638907
1758	11.6990691
1759	11.6954496
1760	11.68756657
1761	11.6858262
1762	11.6771039
1763	11.66219761
1764	11.66093001
1765	11.65213667
1766	11.64749653
1767	11.64524041
1768	11.64425054
1769	11.63837219
1770	11.63105322
1771	11.62517682
1772	11.62301194
1773	11.62021325
1774	11.61137716
1775	11.61120258
1776	11.60566297
1777	11.60440743
1778	11.60287918
1779	11.59864913
1780	11.59188492
1781	11.58803498
1782	11.57720272
1783	11.57612211
1784	11.57487621
1785	11.57139642
1786	11.570609
1787	11.56864985
1788	11.56850819
1789	11.56637941
1790	11.56279256
1791	11.55684417
1792	11.5511218
1793	11.54912494
1794	11.54608844
1795	11.54441988
1796	11.54395788
1797	11.5430943
1798	11.54207213
1799	11.53232189
1800	11.52302333
1801	11.52174657
1802	11.51945915
1803	11.51607577
1804	11.50811849
1805	11.50416098
1806	11.49550249
1807	11.49104517
1808	11.48941899
1809	11.48077287
1810	11.47575695
1811	11.47196449
1812	11.46326351
1813	11.45703517
1814	11.45553934
1815	11.45443318
1816	11.44974667
1817	11.44572532
1818	11.44051885
1819	11.43950653
1820	11.43715641
1821	11.42228476
1822	11.41418867
1823	11.41300246
1824	11.41180479
1825	11.40788298
1826	11.4076907
1827	11.40297986
1828	11.40211032
1829	11.39950423
1830	11.39664075
1831	11.39253687
1832	11.38079278
1833	11.3737075
1834	11.37142393
1835	11.36809086
1836	11.36718112
1837	11.36314645
1838	11.35834159
1839	11.35445682
1840	11.34637725
1841	11.34474118
1842	11.34232438
1843	11.33241957
1844	11.32182858
1845	11.31957084
1846	11.31289722
1847	11.31064117
1848	11.3058224
1849	11.30422451
1850	11.30183185
1851	11.29965254
1852	11.28578302
1853	11.28444364
1854	11.28433424
1855	11.27982131
1856	11.27191824
1857	11.26190868
1858	11.25841466
1859	11.2563303
1860	11.25415469
1861	11.25326881
1862	11.24399767
1863	11.23909665
1864	11.23799058
1865	11.23054676
1866	11.23038329
1867	11.22847112
1868	11.22373225
1869	11.22134141
1870	11.21882088
1871	11.21744455
1872	11.21012312
1873	11.2097699
1874	11.20191193
1875	11.20147484
1876	11.20061426
1877	11.19509757
1878	11.1932005
1879	11.17218329
1880	11.17029787
1881	11.16845879
1882	11.16612765
1883	11.16247122
1884	11.1612855
1885	11.14934081
1886	11.14453624
1887	11.1383863
1888	11.13778973
1889	11.13574089
1890	11.13448843
1891	11.13145607
1892	11.12547544
1893	11.1212032
1894	11.12047173
1895	11.11583575
1896	11.11376197
1897	11.11207249
1898	11.10645647
1899	11.09795976
1900	11.09648417
1901	11.09608346
1902	11.09098045
1903	11.08802539
1904	11.08611146
1905	11.08235881
1906	11.06417521
1907	11.06341238
1908	11.05424461
1909	11.05079034
1910	11.04576697
1911	11.03400881
1912	11.03072688
1913	11.03009823
1914	11.0251468
1915	11.02173282
1916	11.01528469
1917	11.01324838
1918	11.00537581
1919	11.00406683
1920	11.0013778
1921	11.00084956
1922	10.99867847
1923	10.99466024
1924	10.99242253
1925	10.98806311
1926	10.97790251
1927	10.97552432
1928	10.97127092
1929	10.96972642
1930	10.9681645
1931	10.96457935
1932	10.96048995
1933	10.95600482
1934	10.94779332
1935	10.94318529
1936	10.94145899
1937	10.94034998
1938	10.93623708
1939	10.93167639
1940	10.92963013
1941	10.92741594
1942	10.92453567
1943	10.91668642
1944	10.90360455
1945	10.90229516
1946	10.89494653
1947	10.89251434
1948	10.8919218
1949	10.88693185
1950	10.88145117
1951	10.88018924
1952	10.87145611
1953	10.86941586
1954	10.86067146
1955	10.8563624
1956	10.84645626
1957	10.83860993
1958	10.83691966
1959	10.83216264
1960	10.82920872
1961	10.82661654
1962	10.82351657
1963	10.82216496
1964	10.8155022
1965	10.81468476
1966	10.81128898
1967	10.79842905
1968	10.79785854
1969	10.79621143
1970	10.79552603
1971	10.78617376
1972	10.78242996
1973	10.78077376
1974	10.77930574
1975	10.77457524
1976	10.77403679
1977	10.7693788
1978	10.76495081
1979	10.76407221
1980	10.76098758
1981	10.75122307
1982	10.75047719
1983	10.74530392
1984	10.74380641
1985	10.74335762
1986	10.73836275
1987	10.73773872
1988	10.72918749
1989	10.72750727
1990	10.72665891
1991	10.72253186
1992	10.72187818
1993	10.72033531
1994	10.70892353
1995	10.70478962
1996	10.70374617
1997	10.70055003
1998	10.69879492
1999	10.69596924
2000	10.68680723
2001	10.68364336
2002	10.67881719
2003	10.67072767
2004	10.66568342
2005	10.66245616
2006	10.66170296
2007	10.65810801
2008	10.65033495
2009	10.6472449
2010	10.64400412
2011	10.63843983
2012	10.6324069
2013	10.63187318
2014	10.62824585
2015	10.61962593
2016	10.61742495
2017	10.61464581
2018	10.60799782
2019	10.59743519
2020	10.59225477
2021	10.59077279
2022	10.59058265
2023	10.58735308
2024	10.58579487
2025	10.57848939
2026	10.57248755
2027	10.56986542
2028	10.56048123
2029	10.55966994
2030	10.55339363
2031	10.54673182
2032	10.54070498
2033	10.53961365
2034	10.53574193
2035	10.53430783
2036	10.53204866
2037	10.53092913
2038	10.53058193
2039	10.52599183
2040	10.52164699
2041	10.52033211
2042	10.51821203
2043	10.51542857
2044	10.51007201
2045	10.50595212
2046	10.49553131
2047	10.49458656
2048	10.4928509
2049	10.48079074
2050	10.47997501
2051	10.47571767
2052	10.47527048
2053	10.47125225
2054	10.46798682
2055	10.46180534
2056	10.458591
2057	10.45783972
2058	10.45141892
2059	10.44970044
2060	10.44918815
2061	10.44616701
2062	10.44122225
2063	10.4368893
2064	10.43007985
2065	10.42400431
2066	10.4158765
2067	10.41292648
2068	10.3999498
2069	10.39237823
2070	10.3915182
2071	10.39105499
2072	10.39022776
2073	10.38803847
2074	10.36940438
2075	10.36365391
2076	10.35470424
2077	10.3532738
2078	10.3462397
2079	10.34361881
2080	10.32682254
2081	10.32359783
2082	10.31624629
2083	10.3156247
2084	10.31497759
2085	10.30990919
2086	10.30922003
2087	10.30637267
2088	10.30586551
2089	10.301268
2090	10.29299884
2091	10.29014542
2092	10.28772653
2093	10.27989241
2094	10.2783435
2095	10.27750527
2096	10.27658602
2097	10.27586778
2098	10.26883732
2099	10.26574258
2100	10.25938549
2101	10.25862407
2102	10.25636894
2103	10.25420751
2104	10.24833563
2105	10.24440316
2106	10.24132538
2107	10.23108
2108	10.21457644
2109	10.21193
2110	10.21063516
2111	10.20746253
2112	10.20643982
2113	10.20479523
2114	10.19925518
2115	10.19364361
2116	10.19165109
2117	10.18867448
2118	10.18807528
2119	10.18515347
2120	10.18123586
2121	10.17568326
2122	10.17502559
2123	10.16538881
2124	10.15244537
2125	10.15188746
2126	10.1452911
2127	10.14389936
2128	10.14379757
2129	10.1430725
2130	10.14076331
2131	10.14010437
2132	10.13653734
2133	10.13075055
2134	10.12406026
2135	10.12339215
2136	10.12111823
2137	10.11657559
2138	10.11019249
2139	10.09993837
2140	10.09332828
2141	10.08755602
2142	10.08619682
2143	10.08355337
2144	10.07359102
2145	10.07206554
2146	10.07013011
2147	10.06910808
2148	10.06365545
2149	10.05949521
2150	10.05024735
2151	10.04807071
2152	10.0458394
2153	10.04367491
2154	10.04032846
2155	10.03743744
2156	10.03405869
2157	10.03329397
2158	10.0325179
2159	10.03114972
2160	10.02594921
2161	10.02328343
2162	10.01898387
2163	10.01695928
2164	10.01092866
2165	10.00907282
2166	10.00300855
2167	9.998857787
2168	9.997076969
2169	9.9939323
2170	9.991633131
2171	9.978490166
2172	9.966864939
2173	9.959377793
2174	9.954632802
2175	9.945639962
2176	9.944329483
2177	9.942653383
2178	9.942246675
2179	9.934794952
2180	9.930873586
2181	9.924538451
2182	9.916735975
2183	9.916477648
2184	9.916218397
2185	9.908004235
2186	9.900406352
2187	9.884329473
2188	9.868939165
2189	9.868280888
2190	9.865604453
2191	9.86276943
2192	9.860195243
2193	9.856754174
2194	9.854280483
2195	9.851662756
2196	9.850414681
2197	9.846615195
2198	9.846381178
2199	9.842450626
2200	9.841476576
2201	9.839857926
2202	9.83498164
2203	9.829151293
2204	9.826664671
2205	9.820089496
2206	9.819127792
2207	9.815261353
2208	9.815157412
2209	9.81165913
2210	9.807837653
2211	9.799011862
2212	9.797773776
2213	9.791189935
2214	9.786401627
2215	9.785853763
2216	9.785297799
2217	9.781076844
2218	9.779190587
2219	9.777611279
2220	9.77715182
2221	9.776582725
2222	9.770124376
2223	9.767614842
2224	9.761548827
2225	9.755794824
2226	9.754602552
2227	9.750987534
2228	9.747919672
2229	9.74678282
2230	9.743051043
2231	9.733265494
2232	9.732764685
2233	9.720903269
2234	9.718492563
2235	9.717350132
2236	9.712712519
2237	9.709339388
2238	9.703719193
2239	9.70020324
2240	9.698173828
2241	9.695416775
2242	9.693617381
2243	9.682993472
2244	9.681487779
2245	9.67970328
2246	9.67912596
2247	9.678295198
2248	9.676847105
2249	9.675808536
2250	9.674148821
2251	9.664526276
2252	9.662849089
2253	9.662433752
2254	9.658894981
2255	9.655942906
2256	9.655201752
2257	9.652938131
2258	9.649473876
2259	9.646969013
2260	9.640585164
2261	9.639798732
2262	9.638832591
2263	9.635585606
2264	9.634905519
2265	9.634313564
2266	9.634019899
2267	9.632530565
2268	9.630557869
2269	9.624720695
2270	9.619541089
2271	9.617548058
2272	9.614051302
2273	9.610767791
2274	9.610087208
2275	9.609327051
2276	9.601941318
2277	9.595311452
2278	9.593169243
2279	9.59175245
2280	9.590206889
2281	9.588919396
2282	9.58654472
2283	9.583109401
2284	9.581962825
2285	9.575848564
2286	9.5735983
2287	9.571377139
2288	9.570463692
2289	9.567828204
2290	9.564453394
2291	9.562201021
2292	9.559324726
2293	9.557222963
2294	9.554775953
2295	9.552446444
2296	9.550890958
2297	9.546970837
2298	9.543719426
2299	9.537183488
2300	9.531694295
2301	9.524453873
2302	9.520873286
2303	9.517778469
2304	9.508300591
2305	9.505418761
2306	9.503463752
2307	9.502445226
2308	9.501351615
2309	9.498255478
2310	9.492694968
2311	9.488232216
2312	9.482445137
2313	9.478441523
2314	9.475185413
2315	9.472191653
2316	9.470484448
2317	9.467699573
2318	9.466443291
2319	9.460364012
2320	9.457831664
2321	9.455026483
2322	9.452692928
2323	9.446734752
2324	9.444394868
2325	9.44164738
2326	9.439210097
2327	9.436755306
2328	9.432357402
2329	9.42992918
2330	9.428426829
2331	9.425545484
2332	9.423458318
2333	9.420103893
2334	9.417278134
2335	9.414032942
2336	9.413248408
2337	9.411805114
2338	9.40967885
2339	9.406720798
2340	9.404302229
2341	9.403063966
2342	9.401914959
2343	9.399271734
2344	9.394058465
2345	9.391265748
2346	9.389685917
2347	9.387779706
2348	9.384262781
2349	9.379430311
2350	9.376900334
2351	9.376803812
2352	9.373827479
2353	9.364920057
2354	9.361231944
2355	9.36084681
2356	9.356720739
2357	9.350636575
2358	9.348517737
2359	9.347348658
2360	9.345626028
2361	9.333844113
2362	9.332858918
2363	9.329630795
2364	9.327221236
2365	9.316562709
2366	9.314895107
2367	9.314309857
2368	9.311469446
2369	9.310294175
2370	9.309991799
2371	9.307624586
2372	9.306569444
2373	9.304615227
2374	9.299279446
2375	9.298792602
2376	9.295194547
2377	9.294133521
2378	9.292553543
2379	9.290226367
2380	9.289164994
2381	9.28698123
2382	9.285264548
2383	9.277610576
2384	9.273241349
2385	9.272740526
2386	9.271316476
2387	9.269523914
2388	9.264716899
2389	9.263524798
2390	9.259384982
2391	9.258495343
2392	9.256944252
2393	9.25369647
2394	9.253141459
2395	9.250642266
2396	9.249641794
2397	9.242481246
2398	9.239498635
2399	9.238786498
2400	9.237318477
2401	9.230258525
2402	9.228197744
2403	9.21892256
2404	9.216868739
2405	9.214450103
2406	9.209702301
2407	9.208889311
2408	9.203654007
2409	9.201392574
2410	9.20099354
2411	9.19735472
2412	9.19261375
2413	9.19014428
2414	9.187005291
2415	9.182750721
2416	9.182056095
2417	9.181289391
2418	9.180876181
2419	9.17930992
2420	9.177751499
2421	9.176301368
2422	9.173848605
2423	9.172576383
2424	9.164813467
2425	9.16153633
2426	9.156383203
2427	9.14601265
2428	9.144927425
2429	9.143290732
2430	9.140256339
2431	9.138242829
2432	9.133615113
2433	9.130530982
2434	9.12969376
2435	9.12597624
2436	9.124807597
2437	9.122138592
2438	9.11806968
2439	9.11432066
2440	9.114070439
2441	9.110236291
2442	9.103835857
2443	9.099695669
2444	9.097999818
2445	9.095514301
2446	9.092993599
2447	9.090130201
2448	9.086403758
2449	9.084970912
2450	9.084602459
2451	9.075940805
2452	9.073252367
2453	9.072675338
2454	9.071800408
2455	9.069356673
2456	9.067717451
2457	9.065803601
2458	9.063795462
2459	9.061796028
2460	9.05928507
2461	9.058609314
2462	9.057937837
2463	9.056446674
2464	9.055745861
2465	9.052352768
2466	9.049745549
2467	9.043645478
2468	9.040254721
2469	9.039471585
2470	9.03790919
2471	9.036834737
2472	9.031045265
2473	9.026180996
2474	9.023096869
2475	9.022428741
2476	9.0186991
2477	9.017124346
2478	9.01393518
2479	9.008525101
2480	9.004671281
2481	9.002416554
2482	8.998850589
2483	8.996162732
2484	8.993209179
2485	8.990135248
2486	8.985105461
2487	8.97799613
2488	8.976707863
2489	8.975314887
2490	8.973476575
2491	8.972943099
2492	8.966337194
2493	8.960141282
2494	8.953003557
2495	8.952944833
2496	8.952430322
2497	8.95097049
2498	8.947415353
2499	8.941636512
2500	8.939550392
2501	8.938264741
2502	8.926579719
2503	8.920292635
2504	8.918016105
2505	8.91279508
2506	8.910078373
2507	8.903994855
2508	8.900953505
2509	8.900302602
2510	8.897039428
2511	8.896211344
2512	8.892536715
2513	8.888535785
2514	8.885372027
2515	8.88488569
2516	8.883232216
2517	8.880909658
2518	8.876001161
2519	8.875288235
2520	8.87199862
2521	8.868700873
2522	8.868522987
2523	8.866438805
2524	8.863354543
2525	8.853805765
2526	8.853300836
2527	8.842286918
2528	8.839760588
2529	8.834780471
2530	8.829978079
2531	8.82829322
2532	8.82485303
2533	8.822541234
2534	8.82082144
2535	8.820281673
2536	8.818936647
2537	8.809257825
2538	8.802503549
2539	8.802135465
2540	8.798521665
2541	8.794009936
2542	8.790696973
2543	8.785110566
2544	8.780774096
2545	8.778783674
2546	8.774845597
2547	8.772239206
2548	8.766778445
2549	8.764023051
2550	8.760408893
2551	8.760059336
2552	8.756879791
2553	8.754683278
2554	8.752985742
2555	8.747768749
2556	8.745866215
2557	8.742910786
2558	8.740573534
2559	8.73767004
2560	8.734901686
2561	8.722111727
2562	8.721804114
2563	8.720714576
2564	8.720339757
2565	8.714878572
2566	8.709901882
2567	8.701997889
2568	8.700173408
2569	8.698575552
2570	8.696447513
2571	8.695852513
2572	8.695424723
2573	8.692835901
2574	8.689050116
2575	8.684294705
2576	8.682932018
2577	8.680578223
2578	8.678585904
2579	8.675093792
2580	8.668127244
2581	8.664821401
2582	8.66194599
2583	8.65921763
2584	8.653862922
2585	8.651663316
2586	8.650245753
2587	8.649279727
2588	8.647872076
2589	8.646890834
2590	8.645229911
2591	8.641246659
2592	8.638300944
2593	8.637299043
2594	8.636925034
2595	8.635473045
2596	8.633868374
2597	8.633506983
2598	8.633103039
2599	8.628549468
2600	8.626656229
2601	8.626335918
2602	8.626182917
2603	8.620760313
2604	8.61694277
2605	8.614749347
2606	8.614648637
2607	8.613840498
2608	8.612543269
2609	8.608191034
2610	8.607909503
2611	8.606822806
2612	8.606499397
2613	8.606230871
2614	8.60462395
2615	8.600554548
2616	8.59889465
2617	8.59715214
2618	8.586199712
2619	8.58437093
2620	8.583454629
2621	8.578311693
2622	8.57772323
2623	8.577437371
2624	8.572257468
2625	8.571777338
2626	8.567337586
2627	8.561748361
2628	8.561165277
2629	8.558398914
2630	8.556662463
2631	8.5538291
2632	8.550631563
2633	8.546700122
2634	8.528615911
2635	8.527090721
2636	8.523892754
2637	8.519607235
2638	8.517613603
2639	8.512958503
2640	8.511558134
2641	8.510258218
2642	8.507170144
2643	8.503864281
2644	8.502900539
2645	8.499377448
2646	8.498094011
2647	8.495991567
2648	8.492678031
2649	8.489866526
2650	8.489324134
2651	8.487520053
2652	8.484252136
2653	8.482718589
2654	8.480271485
2655	8.477446309
2656	8.476071102
2657	8.474628112
2658	8.47244239
2659	8.469902728
2660	8.463631489
2661	8.460731636
2662	8.457093669
2663	8.455388789
2664	8.452708093
2665	8.448641226
2666	8.447617124
2667	8.444902809
2668	8.444404854
2669	8.443588206
2670	8.44061757
2671	8.437911803
2672	8.432052623
2673	8.430841
2674	8.428977973
2675	8.420923006
2676	8.415348489
2677	8.411520688
2678	8.409430441
2679	8.406206688
2680	8.401833415
2681	8.397285136
2682	8.39197827
2683	8.388585469
2684	8.387595489
2685	8.385766235
2686	8.383393287
2687	8.380411037
2688	8.377050886
2689	8.374200076
2690	8.373564289
2691	8.372830485
2692	8.368496378
2693	8.357083636
2694	8.354234799
2695	8.351719463
2696	8.351191942
2697	8.348019691
2698	8.345804454
2699	8.344527016
2700	8.342867708
2701	8.34102782
2702	8.339523055
2703	8.336330459
2704	8.33236346
2705	8.329595585
2706	8.325945037
2707	8.321818603
2708	8.320268317
2709	8.316884436
2710	8.316742521
2711	8.315101591
2712	8.311131067
2713	8.309483707
2714	8.309106098
2715	8.307532977
2716	8.305822039
2717	8.299158381
2718	8.2974376
2719	8.296716104
2720	8.29091772
2721	8.290143899
2722	8.285392181
2723	8.283640663
2724	8.28222913
2725	8.277858266
2726	8.273013468
2727	8.270819939
2728	8.269960909
2729	8.267962462
2730	8.261878466
2731	8.260332812
2732	8.25700821
2733	8.253104577
2734	8.248365533
2735	8.244916405
2736	8.242506157
2737	8.24207143
2738	8.241844022
2739	8.239501986
2740	8.237901816
2741	8.233939831
2742	8.232744907
2743	8.229603512
2744	8.226563
2745	8.221862119
2746	8.219013801
2747	8.215767826
2748	8.215255802
2749	8.212740273
2750	8.207877442
2751	8.204966032
2752	8.201745262
2753	8.199326754
2754	8.19712135
2755	8.194324836
2756	8.191017413
2757	8.187852568
2758	8.184537814
2759	8.184034038
2760	8.181812918
2761	8.177608249
2762	8.176924123
2763	8.173804845
2764	8.170170063
2765	8.169114565
2766	8.168972367
2767	8.164515684
2768	8.163553652
2769	8.160761456
2770	8.157642473
2771	8.142884189
2772	8.142535482
2773	8.142012635
2774	8.139468374
2775	8.135650033
2776	8.134894661
2777	8.134615693
2778	8.133783833
2779	8.13030646
2780	8.129965199
2781	8.126449089
2782	8.12262157
2783	8.120106086
2784	8.10938683
2785	8.107847019
2786	8.101230128
2787	8.098639371
2788	8.097179914
2789	8.093021286
2790	8.091399604
2791	8.087439088
2792	8.083282978
2793	8.080603754
2794	8.078743371
2795	8.075100683
2796	8.072283909
2797	8.060484717
2798	8.048999395
2799	8.042668349
2800	8.042660432
2801	8.03883986
2802	8.035429909
2803	8.033542121
2804	8.026410517
2805	8.025512636
2806	8.022337449
2807	8.018497234
2808	8.014110682
2809	8.01311344
2810	8.009305024
2811	8.005268165
2812	8.004573034
2813	8.000178054
2814	7.998994
2815	7.998262837
2816	7.99486729
2817	7.9930115
2818	7.991111325
2819	7.990075405
2820	7.98750489
2821	7.983990649
2822	7.982894719
2823	7.982632993
2824	7.977443978
2825	7.974297124
2826	7.973578702
2827	7.97114781
2828	7.967762425
2829	7.96283209
2830	7.961414135
2831	7.959932324
2832	7.959917407
2833	7.957075278
2834	7.956527299
2835	7.953523708
2836	7.951273245
2837	7.950971156
2838	7.950419741
2839	7.948445087
2840	7.945575023
2841	7.944206514
2842	7.942672737
2843	7.940908441
2844	7.939666257
2845	7.93631057
2846	7.934534613
2847	7.932386496
2848	7.929995829
2849	7.924045204
2850	7.921107147
2851	7.920897602
2852	7.916290411
2853	7.915097235
2854	7.912687743
2855	7.908053576
2856	7.907621497
2857	7.905439542
2858	7.903994006
2859	7.901168517
2860	7.897930805
2861	7.89357326
2862	7.889294779
2863	7.888185494
2864	7.886635928
2865	7.879821435
2866	7.877116414
2867	7.875439492
2868	7.873643303
2869	7.872987151
2870	7.872147139
2871	7.870882801
2872	7.87087148
2873	7.869356668
2874	7.857102922
2875	7.856315555
2876	7.855635563
2877	7.853859674
2878	7.85336044
2879	7.8525933
2880	7.84840252
2881	7.846905909
2882	7.845372966
2883	7.840398614
2884	7.836516254
2885	7.835107573
2886	7.833418972
2887	7.832419386
2888	7.830415813
2889	7.824930211
2890	7.81873934
2891	7.817423328
2892	7.811046967
2893	7.810498574
2894	7.807327944
2895	7.806374124
2896	7.804354021
2897	7.803421163
2898	7.802025435
2899	7.801151406
2900	7.800212107
2901	7.799489433
2902	7.797855819
2903	7.797162139
2904	7.793062901
2905	7.791559206
2906	7.790293938
2907	7.789682011
2908	7.788562969
2909	7.786519919
2910	7.779394248
2911	7.77668213
2912	7.774376164
2913	7.768416835
2914	7.76735759
2915	7.766589791
2916	7.761201863
2917	7.759638718
2918	7.758838037
2919	7.755457331
2920	7.752487265
2921	7.751410288
2922	7.749614415
2923	7.745925301
2924	7.74241754
2925	7.737485007
2926	7.735445228
2927	7.7326922
2928	7.73050912
2929	7.72864476
2930	7.727754789
2931	7.725469521
2932	7.725301777
2933	7.723045807
2934	7.722467079
2935	7.72032567
2936	7.716277754
2937	7.715346363
2938	7.713358586
2939	7.709066343
2940	7.708327836
2941	7.706857535
2942	7.705611425
2943	7.703216502
2944	7.69957961
2945	7.698821326
2946	7.697387799
2947	7.69517043
2948	7.69113404
2949	7.688438088
2950	7.682302984
2951	7.679949478
2952	7.67877491
2953	7.677469214
2954	7.676495163
2955	7.675469727
2956	7.673659195
2957	7.67298952
2958	7.671548067
2959	7.671339054
2960	7.670021231
2961	7.666502085
2962	7.662355661
2963	7.659594192
2964	7.658548615
2965	7.655618735
2966	7.652488139
2967	7.651873558
2968	7.650199819
2969	7.648088188
2970	7.64797045
2971	7.647048409
2972	7.645918912
2973	7.642073875
2974	7.641106
2975	7.638963931
2976	7.634104554
2977	7.633312383
2978	7.631029809
2979	7.622410122
2980	7.617263777
2981	7.615986663
2982	7.615467703
2983	7.614871416
2984	7.609534085
2985	7.607610685
2986	7.604137434
2987	7.603716952
2988	7.603261736
2989	7.602168535
2990	7.601064943
2991	7.595091498
2992	7.59253174
2993	7.591398689
2994	7.590271979
2995	7.586651867
2996	7.585972038
2997	7.584622671
2998	7.580200516
2999	7.575555531
3000	7.573916086
3001	7.572238494
3002	7.568580279
3003	7.567073688
3004	7.564610267
3005	7.563069018
3006	7.562353787
3007	7.560723382
3008	7.557424819
3009	7.556971234
3010	7.555785886
3011	7.555486287
3012	7.554265642
3013	7.550651214
3014	7.54995877
3015	7.547643798
3016	7.545409168
3017	7.54197676
3018	7.538325281
3019	7.538200136
3020	7.536763374
3021	7.534279933
3022	7.533798618
3023	7.530540588
3024	7.52579162
3025	7.522701269
3026	7.518161047
3027	7.516803016
3028	7.516473973
3029	7.515520142
3030	7.511727609
3031	7.508366071
3032	7.506479393
3033	7.499779946
3034	7.499523819
3035	7.498875363
3036	7.497972498
3037	7.496388653
3038	7.494286097
3039	7.489469478
3040	7.488882459
3041	7.488663568
3042	7.486645674
3043	7.482978941
3044	7.481380014
3045	7.477494749
3046	7.470594375
3047	7.469856855
3048	7.46650077
3049	7.466237975
3050	7.459817465
3051	7.459484558
3052	7.458016506
3053	7.457422413
3054	7.454994419
3055	7.451872496
3056	7.450199514
3057	7.446440641
3058	7.443444326
3059	7.442729852
3060	7.439147731
3061	7.433354061
3062	7.431833938
3063	7.43174672
3064	7.430017041
3065	7.420159529
3066	7.41653275
3067	7.414900653
3068	7.414373331
3069	7.413762607
3070	7.413242067
3071	7.41240051
3072	7.412229947
3073	7.410348247
3074	7.407698899
3075	7.404842144
3076	7.400598
3077	7.397670553
3078	7.396729164
3079	7.39553149
3080	7.389157574
3081	7.385854016
3082	7.385279859
3083	7.383833484
3084	7.381733545
3085	7.379390507
3086	7.377142096
3087	7.373878109
3088	7.373654618
3089	7.371257844
3090	7.370270558
3091	7.369285883
3092	7.368348298
3093	7.36657879
3094	7.36542319
3095	7.365038281
3096	7.363417014
3097	7.359267765
3098	7.359164495
3099	7.354135015
3100	7.352943432
3101	7.348154162
3102	7.344699884
3103	7.344378244
3104	7.342064381
3105	7.340589027
3106	7.337092307
3107	7.334409265
3108	7.332154637
3109	7.330430415
3110	7.329737194
3111	7.328685617
3112	7.324838312
3113	7.324162901
3114	7.321475211
3115	7.317760517
3116	7.316492698
3117	7.313858745
3118	7.3107889
3119	7.30897763
3120	7.305740587
3121	7.305519892
3122	7.304696811
3123	7.303147684
3124	7.295948041
3125	7.295105295
3126	7.29179408
3127	7.285673389
3128	7.283637199
3129	7.283092878
3130	7.280235916
3131	7.275166847
3132	7.274193703
3133	7.274018336
3134	7.272672192
3135	7.264744485
3136	7.264145578
3137	7.262570307
3138	7.261890615
3139	7.250196433
3140	7.247871305
3141	7.244522234
3142	7.241069244
3143	7.240498501
3144	7.235229661
3145	7.23262823
3146	7.230849282
3147	7.223596379
3148	7.221719363
3149	7.217115453
3150	7.216784264
3151	7.216340679
3152	7.215240295
3153	7.212687441
3154	7.210473378
3155	7.206766196
3156	7.203819142
3157	7.201974355
3158	7.20127108
3159	7.200167722
3160	7.198366438
3161	7.194115423
3162	7.192093703
3163	7.189482392
3164	7.188471105
3165	7.178184697
3166	7.177562543
3167	7.176292543
3168	7.175939057
3169	7.174803927
3170	7.17304476
3171	7.171075144
3172	7.169075713
3173	7.166261547
3174	7.164187959
3175	7.158234689
3176	7.157094614
3177	7.152109034
3178	7.149442518
3179	7.148797551
3180	7.147022705
3181	7.14529227
3182	7.143965853
3183	7.143045983
3184	7.142428162
3185	7.139595807
3186	7.138142254
3187	7.137769534
3188	7.136472675
3189	7.135003838
3190	7.132661812
3191	7.131940439
3192	7.130248237
3193	7.128566449
3194	7.126898077
3195	7.123419402
3196	7.122734579
3197	7.121737024
3198	7.120197814
3199	7.119259722
3200	7.114393682
3201	7.113314693
3202	7.111800672
3203	7.111528263
3204	7.110122947
3205	7.10937298
3206	7.10827881
3207	7.107823737
3208	7.105845298
3209	7.102015148
3210	7.097454912
3211	7.09730482
3212	7.096322973
3213	7.095286995
3214	7.090874347
3215	7.089565526
3216	7.089143415
3217	7.086522132
3218	7.084716116
3219	7.073785608
3220	7.066934073
3221	7.065438913
